dwl_peak_freq,dwl_peak_prom,dwl_max_psd,dwl_bytes_avg,dwl_bytes_std,dwl_peak_avg,dwl_peak_std,upl_peak_freq,upl_peak_prom,upl_max_psd,upl_bytes_avg,upl_bytes_std,upl_peak_avg,upl_peak_std,dwl_time_peak,dwl_num_peak,resolution
0.07239819004524888,211845.33032197805,196577.41376045003,48917.02272727273,186517.31319175762,1767.2,1137.1422778175122,0.7863247863247864,10859.541124376987,9239.259698165775,2915.1704545454545,8305.402475362855,1767.2,1137.1422778175122,-1.0,0.0,0
0.17094017094017094,225289.41487404346,214755.27089124572,32649.970802919706,153567.3247745838,1377.8,1561.821167739764,0.17094017094017094,17716.75305488505,15661.59570473106,2813.5547445255474,9529.31198251698,984.1428571428571,830.61946394095,-1.0,0.0,0
0.43103448275862066,218872.32120230614,205489.53738831374,31310.738562091505,148683.13931252292,2242.6666666666665,2141.9078463421865,0.43103448275862066,9795.813031224528,9423.814974241908,1814.6666666666667,6827.600500046501,2242.6666666666665,2141.9078463421865,-1.0,0.0,0
0.1,179374.04951694084,175679.28977850845,31711.522727272728,142792.27196156824,1734.0,1393.4352036125206,0.24166666666666667,9545.008527130267,8922.36498464575,2122.6363636363635,7496.4481097188955,1734.0,1393.4352036125206,-1.0,0.0,0
0.07339449541284404,208291.88590673084,197774.26062457735,51586.56470588235,190824.35103755674,1620.0,1200.7554288863323,0.07239819004524888,9888.29616644524,8879.909326797559,3245.1294117647058,9648.974770029421,1350.0,1251.1240279577933,-1.0,0.0,0
0.03375527426160337,244928.86484400104,237472.96738569098,61030.454545454544,179038.59913106335,1045.4444444444443,1540.529642768004,0.03375527426160337,19689.10115525426,18697.1304379212,5912.030303030303,14082.247144381658,1521.0,1969.6351608017833,-1.0,0.0,0
0.25210084033613445,243450.17859718102,233053.78820777885,67736.4367816092,197872.98851336815,1575.0,1516.9464629407892,0.4789915966386554,20673.280723235966,19418.73164995091,7380.701149425287,17478.393053332456,1378.125,1479.524960713742,-1.0,0.0,0
0.10126582278481011,290046.12542911136,273904.7483427206,50635.76190476191,183669.91354453677,1428.5714285714287,1081.8642451333526,0.10126582278481011,21702.948539867197,20799.697349111295,4339.628571428571,13488.26949912732,1428.5714285714287,1081.8642451333526,-1.0,1.0,0
0.23529411764705882,200770.49086997536,185345.83918920887,47151.06896551724,165211.1651012605,1133.4444444444443,1315.1385318758976,0.23529411764705882,14526.562623132113,14140.84498802592,4127.017241379311,12233.034750486047,1133.4444444444443,1315.1385318758976,-1.0,0.0,0
0.025423728813559324,245528.2119668925,234515.22444515087,56803.17307692308,198222.50693725297,1400.142857142857,1697.543302925178,0.025423728813559324,19853.95395923545,19610.873285588164,4908.903846153846,14860.127356400648,1633.5,2016.8308266518868,-1.0,1.0,0
0.20168067226890757,317232.34602221317,301038.95565363026,105818.01834862385,292073.4126898462,947.7692307692307,980.2536684133704,0.13389121338912133,14302.110672111881,12720.12072005962,6901.94495412844,16862.760630712663,947.7692307692307,980.2536684133704,13.0,2.0,0
0.20083682008368198,211659.54632597032,202363.07869269975,56392.97590361446,181129.5522858612,2242.6666666666665,1420.062048722598,0.2033898305084746,12269.692223658283,11698.22545274577,3695.9397590361446,9105.882828189056,2242.6666666666665,1420.062048722598,-1.0,0.0,0
0.10126582278481011,225276.91745612968,212823.16805008127,51312.25,203432.42301500437,2080.8,2320.0696024042036,0.10084033613445378,13340.34148130477,12745.342357563737,3723.068181818182,10219.868095123089,2080.8,2320.0696024042036,-1.0,1.0,0
0.19327731092436973,193334.7823095656,181783.1647911354,39377.755319148935,151199.1940416496,1656.2,1367.2173784735185,0.10084033613445378,11055.76317543484,10565.95739241774,3055.3297872340427,7590.302042301613,1656.2,1367.2173784735185,-1.0,0.0,0
0.12552301255230125,190830.79466795255,184069.20147716117,63535.76190476191,191208.7204005018,1513.8,1348.7999703440091,0.10041841004184099,12298.882370464933,11778.581777010908,4370.0,9625.04933485604,1513.8,1348.7999703440091,-1.0,0.0,0
0.12552301255230125,181332.45207341202,171282.8304726178,54269.45333333333,213812.4126070821,1980.25,1320.903738922712,0.23333333333333334,9836.826182181712,9404.408980626094,3843.08,10600.081562906327,1980.25,1320.903738922712,-1.0,1.0,0
0.14166666666666666,189501.1674812016,171431.59564999287,45648.21428571428,155884.66458524423,1225.0,652.4120630399165,0.14166666666666666,10179.383409820912,8960.22823680884,3428.714285714286,7721.073334236185,1225.0,652.4120630399165,-1.0,0.0,0
0.32173913043478264,206079.5274857224,188341.15175110375,62192.677083333336,179936.9261753902,1540.125,1394.2440099835467,0.10833333333333334,15978.97244556506,12598.286715953376,5525.9375,10663.36271892035,1232.1,1112.5454103091702,-1.0,0.0,0
0.13100436681222707,187927.86969074633,181143.84906228472,54268.97297297297,175413.81819386585,1380.1666666666667,1851.86297339253,0.23376623376623376,11130.959827495626,10689.165688524221,3724.5,8707.576564600417,1380.1666666666667,1851.86297339253,-1.0,0.0,0
0.025423728813559324,178089.32501231527,177246.2375838494,53196.95945945946,179381.74589416536,1377.8,1491.9926809471954,0.1440677966101695,8745.634504171789,8257.345811473435,3767.135135135135,8959.832731492988,1377.8,1491.9926809471954,-1.0,0.0,0
0.02631578947368421,208551.26276039085,199821.29178443513,53591.14864864865,177376.0741062411,1280.0,1490.0761054389134,0.02586206896551724,11453.16089945157,10756.306277681922,3674.0135135135133,8832.3605603137,1280.0,1490.0761054389134,-1.0,0.0,0
0.034482758620689655,209532.83757762125,194973.52026335825,65901.82278481012,191716.67007719382,1428.5714285714287,1543.2611904796986,0.19742489270386265,10369.682089329766,10227.945951732376,4353.0,9590.55633739563,1250.0,1518.9344126722524,-1.0,0.0,0
0.5,193416.78252670378,178058.61956943045,56623.6,167036.72935250754,1040.1666666666667,1141.1458301004106,0.5,10170.011262205842,9840.703268773825,3983.957142857143,8289.830092064984,1040.1666666666667,1141.1458301004106,-1.0,0.0,0
0.31932773109243695,184334.61380043448,178059.99755086788,73624.078125,209557.9241500354,2016.6666666666667,1336.1192145746409,0.36974789915966383,9893.440540019956,9219.48864690729,4872.734375,10518.789917099226,2016.6666666666667,1336.1192145746409,-1.0,0.0,0
0.20289855072463767,134975.14210865417,115839.27916844613,41391.59210526316,156023.10155383515,1406.25,985.2640191847056,0.3644067796610169,8989.711058340412,8614.386589243892,3166.7368421052633,7673.605476547206,1406.25,985.2640191847056,-1.0,0.0,0
0.430379746835443,174530.32364588234,166332.54542298106,49696.426666666666,168324.49650673135,2121.8,1378.5244865434925,0.10126582278481011,9374.926283993052,8895.34085327134,3547.64,8206.44013059662,2121.8,1378.5244865434925,-1.0,0.0,0
0.20175438596491227,174718.5332377615,163072.55814359855,58245.484375,181105.30612567582,1656.2,1251.7156865678403,0.03418803418803419,9576.03982274466,9116.410876401524,4158.21875,9016.984129735309,1656.2,1251.7156865678403,-1.0,0.0,0
0.059574468085106386,494197.81291264057,448686.4062294826,147638.1495327103,394162.08562071883,1000.0,1037.3317694932514,0.058333333333333334,19692.468385585868,17396.086593226988,10229.532710280373,22494.261532528464,927.3636363636364,1169.7260963558383,16.666666666666668,7.0,1
0.8898678414096917,330235.6836597271,313954.25230260374,95522.65714285715,312093.4904070475,1802.6666666666667,1269.2721886533593,0.8898678414096917,13474.573709364513,12673.327363492179,4495.671428571429,12960.336581521582,1802.6666666666667,1269.2721886533593,31.0,2.0,1
0.7913043478260869,414116.83993902913,376526.375095576,156233.20454545456,426201.2241208573,1800.0,959.0,0.7949790794979079,19864.375189873062,17605.584830305288,8181.909090909091,22001.87977074416,1800.0,959.0,30.0,3.0,1
0.19730941704035873,583174.8533476688,558132.3752783225,178515.14925373133,598500.8530890378,2205.0,1893.5345785065558,0.026905829596412557,30960.228500388293,25019.649923672452,10835.462686567163,39082.92609056858,2756.25,2082.9657192330365,21.0,6.0,1
0.19491525423728814,308019.7173159115,298699.5037655746,85476.5875,317954.0611404695,1666.6666666666667,1313.4144644991372,0.6919831223628692,14374.917548844895,13544.894146998118,4543.7,14552.585332510509,1428.5714285714287,1283.97428291367,35.5,3.0,1
0.03015075376884422,317531.4418273682,217260.25823232046,106903.85964912281,351989.7874290761,1482.25,1128.3125398133268,0.5631067961165048,14877.254820037993,13761.67563446393,5746.456140350877,16823.313554405107,1185.8,1125.7901047708672,35.5,3.0,1
0.3793103448275862,317035.4193097626,288706.08919418557,126144.45161290323,369566.62368691305,2163.2,2060.0932406082984,0.3813559322033898,15765.03100496937,14790.113662252432,7059.6612903225805,17502.343440276927,1802.6666666666667,1745.214854649389,33.666666666666664,4.0,1
0.2,337256.8949000106,325471.65417316253,159920.05263157896,509086.35816167074,2450.0,1225.0,0.2583333333333333,19127.183790551284,18699.308453891226,9192.763157894737,25346.431783995708,2450.0,1225.0,35.0,3.0,1
0.027522935779816515,310324.4274997334,301969.291968349,105167.56060606061,319091.3332610381,1515.5714285714287,1701.356253710791,0.9823008849557522,12586.628660177588,11863.65059185113,4901.257575757576,12832.179362494531,1515.5714285714287,1701.356253710791,34.0,2.0,1
0.5446808510638298,336274.2875031133,280047.1237065013,87341.0,332345.07962923823,1620.0,919.8395512261908,0.5446808510638298,14687.28610270803,12186.94194007539,4469.611764705883,13599.697478550652,1400.142857142857,828.6930206348909,36.0,3.0,1
0.45370370370370366,327058.9490290719,309660.1225006817,91184.34567901235,307667.02740985056,1802.6666666666667,1348.041501174533,0.12280701754385964,15353.37253097593,14357.859540148485,4797.098765432099,12868.485964839932,1575.0,1409.7414149917201,33.0,3.0,1
0.052863436123348026,312687.9780975521,262184.1772316989,73370.35135135135,267803.8987977116,1805.0,896.8342098738206,0.4871794871794872,17458.36971725095,16052.7440720368,4815.972972972973,13619.704229408464,1504.1666666666667,1020.8443264714208,-1.0,1.0,1
0.13392857142857142,342849.3433550953,337748.9707208073,102141.93846153846,334409.4299835678,2016.6666666666667,1440.8623189681316,0.13392857142857142,20643.807533794046,18107.458739707887,5887.923076923077,18009.093704021776,2401.0,1094.494403823062,36.5,3.0,1
0.0273972602739726,316270.257655074,263755.5132507979,138845.320754717,393644.6478028636,3816.3333333333335,2144.669723342553,0.0273972602739726,17169.30156775731,15449.878979941885,7380.66037735849,17561.80402898805,2862.25,2472.4374992100406,36.5,3.0,1
0.27488151658767773,312239.63760317845,216798.50672670762,98984.16666666667,379145.45134363964,1600.0,1788.4072522778474,0.3025210084033613,14914.223242570164,13485.202635293903,4918.2,19057.03931692084,1600.0,1788.4072522778474,37.0,2.0,1
0.12820512820512822,403424.71574135567,388374.0444815854,59933.83098591549,249140.59491017676,984.1428571428571,1169.471972249678,0.12605042016806722,17603.95343096209,17070.151858370322,3123.8591549295775,10059.9813342248,765.4444444444445,1051.3134759391976,37.5,3.0,1
0.15062761506276148,401817.0982671227,387110.0047910353,70123.97222222222,307146.0863498913,1802.6666666666667,2064.596543852791,0.05857740585774058,16491.555106647982,15445.435035959697,3050.5833333333335,12182.71775320132,1802.6666666666667,2064.596543852791,34.666666666666664,4.0,1
0.2,416273.1105548746,398431.94766208855,51021.00591715976,231055.94370437282,1250.0,1069.2341885667518,0.08438818565400844,16493.92212882763,15937.56071290744,2341.869822485207,9142.362825999931,1111.111111111111,1024.8829141196181,35.0,3.0,1
0.1276595744680851,315262.26153393,309379.3182204403,69094.37894736842,238084.61223316024,1400.142857142857,1416.2910746605958,0.1276595744680851,13436.207331553027,13042.916852927276,3187.8736842105263,9628.840110770412,1400.142857142857,1416.2910746605958,54.0,2.0,1
0.13445378151260504,371826.4323498965,348578.18774728966,77805.09615384616,266673.74804613105,903.125,1137.6185034426085,0.13389121338912133,15651.532310045992,14714.185794358922,3474.826923076923,10681.665345205656,903.125,1137.6185034426085,37.5,3.0,1
0.37656903765690375,364798.2618939901,342009.9666242896,40239.89602446483,179295.74378511353,724.7647058823529,778.2154192473478,0.375,18693.484235859516,18397.275819279508,2421.840978593272,9085.017497779345,724.7647058823529,778.2154192473478,20.5,5.0,1
0.09691629955947137,250786.4411872351,238277.0964657128,15092.537837837837,106724.07794305158,960.5714285714286,1177.7820386693986,0.1016949152542373,11836.670462010938,11509.479471534692,992.9621621621621,5200.196863079755,960.5714285714286,1177.7820386693986,-1.0,1.0,1
0.23333333333333334,251272.4000109751,238239.4478596607,21618.939929328622,127088.04094808118,1133.4444444444443,1291.9536550950966,0.23430962343096232,12579.873022818081,11645.295567238736,1403.0282685512368,6265.390869556146,1133.4444444444443,1291.9536550950966,81.0,2.0,1
0.2711864406779661,216545.64041750695,194755.1161722786,20352.93,125681.22898340257,1081.125,1518.2046500307526,0.23333333333333334,11324.060496103179,10144.663965361075,1337.9133333333334,6160.497641626762,961.0,1423.8337917982797,-1.0,1.0,1
0.050632911392405056,274195.17928670347,257795.54592459695,15773.090592334494,112684.34495081948,1280.0,994.8380772769004,0.05042016806722689,13841.857707620115,12834.618187805565,1134.8222996515678,5511.728043063028,1066.6666666666667,742.5094088442397,-1.0,1.0,1
0.026086956521739132,225423.78143124044,196326.818696663,18741.156462585033,125978.79539995799,1380.1666666666667,1766.0191030173546,0.37446808510638296,11531.21940330451,10869.104671403054,1323.0374149659865,6319.857228589629,1035.125,1555.231850681756,42.0,2.0,1
0.24034334763948498,268025.9740438542,231693.58878537707,15183.131944444445,120660.22698422783,1225.0,907.2078041992364,0.14345991561181434,12663.94831860225,10703.759766446528,1062.1666666666667,5922.763904115123,980.0,854.4242505921751,42.0,2.0,1
0.09361702127659574,247533.62439953737,223257.18159346317,22780.985454545455,138008.16545671166,1728.5714285714287,1455.7414269164756,0.19166666666666665,17794.840563264785,17141.17696293164,1759.5927272727272,8458.079697465282,1512.5,1450.6886295825166,85.0,2.0,1
0.06481481481481481,265967.9304845617,234535.00528967168,23507.3306122449,168396.5661114367,1620.0,1928.1702207014814,0.06808510638297872,18055.225163059895,17295.966626356683,1590.4571428571428,9642.546458233095,1620.0,1928.1702207014814,46.0,2.0,1
0.2531645569620253,274680.3142701179,260440.9103464782,19206.82229965157,131019.59370190276,1290.6666666666667,1360.711047781841,0.2531645569620253,13009.066139332012,11899.93698285822,1311.6864111498257,6379.832419941774,1290.6666666666667,1360.711047781841,38.0,3.0,1
0.02654867256637168,241162.7235995086,231915.50593789408,21082.395437262356,144764.50922877,1344.8,1398.031816519209,0.3305084745762712,14266.276156753316,12503.293373641789,1364.5627376425855,7203.055771780973,1344.8,1398.031816519209,34.5,3.0,1
0.7627118644067796,311942.15740477666,296632.2981991722,26528.61921708185,157425.52975427345,1596.125,1342.6585043766713,0.7932489451476793,15251.772965162078,14712.418187287716,1615.4341637010675,7631.761759132464,1596.125,1342.6585043766713,33.0,3.0,1
0.270042194092827,287725.5434941684,278071.25670993835,20933.121771217713,146198.575619396,1584.2,1255.7218481813559,0.5690376569037656,13769.347875234987,12445.874903823087,1363.671586715867,7088.466722181924,1584.2,1255.7218481813559,41.0,3.0,1
0.026086956521739132,267866.7780634143,254818.60399080112,17933.31182795699,125886.81966915863,2420.0,2480.9636837325934,0.025,13632.886319029516,12645.421724067934,1189.6702508960573,6154.812001433175,2420.0,2480.9636837325934,42.0,2.0,1
0.16736401673640167,236578.0814265536,215547.27363031302,14550.943859649124,106328.27630000439,1729.8,1550.7584466963253,0.16736401673640167,12265.081528495073,11217.694408284631,946.0140350877193,4995.079293733003,1729.8,1550.7584466963253,-1.0,0.0,1
0.09482758620689655,157857.9856837413,139364.51428022655,17361.476534296027,111412.65092210712,1410.6666666666667,1640.5860402781548,0.06751054852320675,10251.110591127295,8837.736956518242,1355.3682310469314,5667.910326327859,940.4444444444445,1487.5899308845621,-1.0,1.0,1
0.136986301369863,208071.6649863367,193541.85520815387,18996.271317829458,116952.36524522892,1157.142857142857,1228.5230887499986,0.1350210970464135,14993.291624042873,13726.380330772929,1360.0077519379845,6437.092599281352,1157.142857142857,1228.5230887499986,-1.0,1.0,1
0.4444444444444445,869.7051444098502,747.1635593697578,1865.698347107438,19732.906733076117,9.0,0.0,0.7615062761506276,1646.756041109443,1426.3009883258974,416.3388429752066,1274.2121309291192,880.6923076923077,627.4750849623599,-1.0,0.0,1
0.16101694915254236,806148.1737619878,776032.3638156635,165455.36090225563,469216.12109775195,1102.5,858.4864879542368,0.16033755274261602,38103.91689039893,34607.69828169474,10914.037593984962,31486.817214858296,864.3076923076923,893.268534403968,10.5,11.0,2
0.8728813559322034,366528.14835325204,339227.4004049064,74315.85950413223,288403.12416781666,1512.5,1363.2154085103352,0.8717948717948719,16444.015464022577,13784.528565982939,4462.768595041322,16975.96389199018,1512.5,1363.2154085103352,32.666666666666664,4.0,2
0.6255506607929516,430482.0876817696,382420.32652247214,78756.57264957266,291966.5392101714,1104.5,1017.574198768817,0.03587443946188341,19253.602884069736,17975.860938588474,4362.008547008547,13763.082936718934,1123.6,1134.5096914526557,31.333333333333332,4.0,2
0.2009132420091324,466474.0673714329,448881.3694220592,142413.77272727274,418053.6837322995,2025.0,1332.6430504827615,0.19491525423728814,16634.462386313393,15784.142639224374,5976.848484848485,15508.387209040406,1633.5,1345.3548168915638,22.5,5.0,2
0.43171806167400884,385230.16121968074,363092.58322663856,126361.0945945946,383090.9974299795,2040.2,1170.6923421633885,0.20264317180616742,20134.333442574494,18830.547704995406,7009.2972972972975,19450.630858753815,1700.1666666666667,1466.3828986849087,25.25,5.0,2
0.07758620689655173,503652.6231055626,477830.54022823536,112827.1888888889,362202.1969898057,1515.5714285714287,1514.6338413852332,0.07758620689655173,30665.58597967205,27976.677480844228,6418.622222222222,23078.80635011639,2121.8,1655.7420572057715,25.666666666666668,4.0,2
0.2780269058295964,499499.98192157847,482365.57439744665,117485.81609195402,415561.07531867333,1656.2,1092.491720792428,0.27678571428571425,28642.12076620703,27119.372645261894,6380.9655172413795,23292.8364916426,1680.3333333333333,794.2230305287188,22.75,5.0,2
0.24107142857142855,451546.95981453307,446258.8667049393,92053.01739130435,380665.09022247716,1728.5714285714287,1599.4645405030183,0.24137931034482757,30092.795030239333,28575.395594779457,5943.773913043478,22736.502768459995,1700.1666666666667,1652.6243187394068,25.0,5.0,2
0.11914893617021277,463068.57443267957,450826.5127100492,94384.95412844037,321254.1267033813,1040.4,1006.1945338750355,0.27848101265822783,27613.325293788588,26461.687820463263,6697.880733944954,21709.998356452073,1300.5,1503.5951083985342,34.0,4.0,2
0.05357142857142857,518093.0754314002,499399.26577453513,102161.90654205608,382240.0649182663,1513.8,862.8270742159173,0.05084745762711865,27821.683722806225,25717.272788974235,5378.485981308411,17644.272044720947,1261.5,824.151634510705,21.75,5.0,2
0.5948275862068966,374446.3283807084,363139.7907299775,95638.86538461539,350425.0317862378,1275.125,1421.8110315281,0.23728813559322035,20609.414695033814,20048.552088196844,5300.1442307692305,16907.209511613146,1275.125,1421.8110315281,25.25,5.0,2
0.0782608695652174,450394.7520653243,437543.3063178418,81773.48039215687,333574.4825496833,2166.0,1382.544272949936,0.0782608695652174,27647.992554539796,25581.569066381267,5182.735294117647,20266.25273019283,2166.0,1382.544272949936,26.0,4.0,2
0.2893617021276596,461835.66897041426,423827.4394789509,154147.85074626867,426607.92727799306,2756.25,1489.0462341713906,0.0425531914893617,24287.35299116189,23422.18706748196,9764.164179104477,24933.835299931096,2756.25,1489.0462341713906,26.0,4.0,2
0.8189655172413793,423570.3394333431,367253.45381281065,115773.02247191011,422928.4983917873,2601.0,1557.9107805006036,0.5948275862068966,21605.854201680442,20549.577604103066,6080.449438202248,20748.274031919445,2080.8,1456.1247748733624,34.0,4.0,2
0.2510822510822511,373070.49369394605,347527.07758079865,104898.94117647059,356368.479427234,1289.2857142857142,906.9894808471303,0.12820512820512822,22909.96622185821,22263.886548363178,6802.058823529412,22016.90927785916,2256.25,2643.974411279353,23.75,5.0,2
0.15062761506276148,639385.0338072514,607515.9058722326,149668.44036697247,317492.75366682565,918.75,1022.4215638212384,0.15062761506276148,47959.083830911404,46332.11825652752,11701.550458715596,22758.934987209763,983.2727272727273,981.5159046466746,17.333333333333332,7.0,2
0.10041841004184099,652452.0464599149,639333.7277661797,120921.984,290093.3928955703,625.0,722.439097779183,0.10041841004184099,50320.23198313108,49209.812916473486,9898.248,21872.820823535676,600.0588235294117,725.8577457932289,20.0,5.0,2
0.10126582278481011,656389.9025340708,641099.834288782,123112.42276422764,303819.90270885214,666.6666666666666,859.3089988796555,0.10126582278481011,46151.05962210866,44776.50774521197,9777.934959349594,22158.38503982195,666.6666666666666,859.3089988796555,24.75,5.0,2
0.15966386554621848,348011.1711677436,274083.5186081578,90729.175,251617.6454015982,945.8181818181819,998.8377626186636,0.15966386554621848,27647.779529198306,22880.79217403535,8347.991666666667,18984.20358679633,867.0,938.4694987052056,37.5,3.0,2
0.05042016806722689,655603.1348901155,637455.0908395493,109364.21428571429,267729.0857513982,552.25,780.4234027116306,0.05042016806722689,50597.70221741016,49492.17044256102,9421.349206349207,20159.933872685957,530.8823529411765,778.9114487428586,25.0,4.0,2
0.2672413793103448,677448.3092042962,642766.4342071741,196564.40740740742,508840.3350081119,980.1,1182.7480247288515,0.26778242677824265,31188.75606334882,30257.28348517287,10989.972222222223,24950.143275940696,980.1,1182.7480247288515,14.142857142857142,8.0,2
0.05084745762711865,428147.2544123887,405087.6593337419,90475.1182795699,327153.79561948136,1209.142857142857,925.4258368944736,0.1016949152542373,22618.166583409013,21663.012901916452,5396.935483870968,15869.045896075524,1209.142857142857,925.4258368944736,39.5,3.0,2
0.13157894736842105,385160.28192995733,341998.7162965037,128751.57142857143,482486.37010541745,2187.0,732.2599720499999,0.13157894736842105,21158.57654100351,18936.93730108426,7461.928571428572,23287.349736542394,2187.0,732.2599720499999,40.5,3.0,2
0.1724137931034483,349885.3509734567,326188.8699186599,114151.93506493507,433224.3651620492,2296.3333333333335,1859.0248937428341,0.02586206896551724,19031.677200567825,18733.24335956174,7050.584415584415,20541.67788791038,3444.5,1235.5,41.5,3.0,2
0.027149321266968326,411172.4741912865,393714.3625369695,121791.92753623189,439520.5957982842,1312.2,1559.1332720457222,0.19469026548672566,19225.365286315428,18626.705987653433,6911.521739130435,20787.38162026038,1312.2,1559.1332720457222,38.5,3.0,2
0.14912280701754385,361426.14678446995,335684.7696829689,97143.4625,313829.79577156727,1289.2857142857142,1272.8931853162267,0.2991452991452992,16519.319071466187,15596.106780484202,5728.7875,15007.387169069229,1289.2857142857142,1272.8931853162267,48.0,2.0,2
0.1694915254237288,354114.41338787234,324998.0140679289,91176.77027027027,291552.4936681607,1289.2857142857142,1201.263705351959,0.3559322033898305,16981.17957403307,15681.915339173092,5429.378378378378,13846.834779016119,1289.2857142857142,1201.263705351959,42.0,2.0,2
0.07207207207207207,359322.90117788035,333523.59820739407,115619.93589743589,363367.5020084769,1485.125,1281.5788541385193,0.07079646017699115,19223.369096026687,18191.386605597057,6716.294871794872,17176.042195161655,1485.125,1281.5788541385193,42.5,3.0,2
0.16814159292035397,348445.4496544667,314122.310411957,105564.0,353768.5752400031,1008.0,1413.7304248992148,0.19130434782608696,17203.310621346165,15713.50532305368,6117.0,16789.74385628005,1008.0,1413.7304248992148,41.5,3.0,2
0.026200873362445413,429912.0772114447,417181.201829556,94491.3488372093,337921.9844091843,914.2857142857143,1386.7610479392738,0.026200873362445413,20353.720991778246,19939.90926115644,5465.116279069767,15902.731816964439,914.2857142857143,1386.7610479392738,35.5,3.0,2
0.02803738317757009,453581.60056768265,436588.8743072011,94827.38888888889,349108.16396347515,914.2857142857143,1189.8872352677213,0.026086956521739132,21518.702536322642,19870.253172376233,5726.122222222222,16453.053702261663,914.2857142857143,1189.8872352677213,35.0,3.0,2
0.09482758620689655,430861.24176682584,402125.6217410428,133155.0,435105.08988195617,1700.1666666666667,1639.5651269637187,0.10084033613445378,25310.107082288436,24338.528234636244,7405.061728395061,20769.268698137854,1700.1666666666667,1639.5651269637187,30.333333333333332,4.0,2
0.17543859649122806,376825.6887240612,370285.9304658008,117274.44444444444,419209.7447648734,1176.0,932.5030831048227,0.40350877192982454,17937.407193316194,17319.88852642864,6657.708333333333,19963.52310565273,1176.0,932.5030831048227,38.0,3.0,2
0.3008849557522124,367399.5723442673,318011.0430047448,127909.88888888889,449185.2031816906,2163.2,1173.6315265022495,0.16521739130434782,17306.208333971248,15248.368187169579,7205.513888888889,21321.631796652648,2163.2,1173.6315265022495,42.0,3.0,2
0.2634146341463415,271648.93127865484,224613.58537807025,86612.16666666667,302972.8732462876,1066.6666666666667,921.477195714697,0.10434782608695653,14863.2589786593,13643.834564089573,5244.111111111111,14367.680905378063,1066.6666666666667,921.477195714697,69.0,2.0,2
0.034482758620689655,259752.21543858698,229708.00116372114,81962.46913580247,271605.4932146031,1372.0,1556.6911795765493,0.2672413793103448,13795.381412615214,12474.6783526937,5144.493827160494,12788.415534365138,1372.0,1556.6911795765493,64.0,2.0,2
0.09821428571428571,289667.5868880081,271399.12073171325,89779.72972972973,364663.6596429241,1620.0,1027.1866432153408,0.1016949152542373,17493.12471664542,17153.87275343212,5389.472972972973,17299.732259467764,1620.0,1027.1866432153408,59.0,2.0,2
