Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1607311929,192.168.0.9,5353,224.0.0.251,5353,17,125,0,1,0,1607311929670;,125;,1;
1607311929,FE80::41A:165D:5AE3:9870,5353,FF02::FB,5353,17,145,0,1,0,1607311929670;,145;,1;
1607311929,192.168.0.9,0,224.0.0.251,0,2,32,0,1,0,1607311929772;,32;,1;
1607311929,192.168.0.4,58041,192.168.0.255,15600,17,63,0,1,0,1607311929977;,63;,1;
1607311930,192.168.0.9,5353,224.0.0.251,5353,17,125,0,1,0,1607311930592;,125;,1;
1607311930,FE80::41A:165D:5AE3:9870,5353,FF02::FB,5353,17,145,0,1,0,1607311930592;,145;,1;
1607311930,192.168.0.2,5353,224.0.0.251,5353,17,283,0,1,0,1607311930695;,283;,1;
1607311933,192.168.0.4,52565,239.255.255.250,15600,17,63,0,1,0,1607311933047;,63;,1;
1607311934,192.168.0.10,63300,137.110.0.69,443,17,2989,5344,15,16,1607311934181;1607311934182;1607311934205;1607311934206;1607311934207;1607311934231;1607311934231;1607311934232;1607311934257;1607311934264;1607311934273;1607311934273;1607311934273;1607311934301;1607311934302;1607311934302;1607311934302;1607311934302;1607311934302;1607311934303;1607311934303;1607311934303;1607311934329;1607311934340;1607311934371;1607311934374;1607311934374;1607311934377;1607311934377;1607311934405;1607311934539;,131;131;419;431;138;138;126;711;126;338;190;218;416;706;383;157;1346;548;165;126;161;165;126;126;107;162;106;106;106;106;118;,1;1;2;2;1;2;1;1;2;2;1;1;1;2;2;1;2;2;2;1;1;1;2;2;1;2;1;2;1;2;2;
1607311935,FE80::18A0:B99A:C173:7782,546,FF02::1:2,547,17,185,0,1,0,1607311935235;,185;,1;
1607311935,FE80::18A0:B99A:C173:7782,546,FE80::5A56:E8FF:FEEF:DF4F,547,17,0,136,0,1,1607311935237;,136;,2;
1607311935,192.168.0.10,63300,137.110.0.69,443,17,4406,5721,30,11,1607311935291;1607311935291;1607311935312;1607311935315;1607311935317;1607311935371;1607311935372;1607311935373;1607311935432;1607311935432;1607311935432;1607311935432;1607311935433;1607311935433;1607311935440;1607311935441;1607311935442;1607311935495;1607311935496;1607311935496;1607311935496;1607311935496;1607311935496;1607311935496;1607311935497;1607311935600;1607311935743;1607311935743;1607311935762;1607311935765;1607311935766;1607311935767;1607311935777;1607311935777;1607311935778;1607311935779;1607311935780;1607311935781;1607311935781;1607311935782;1607311935782;,143;143;473;326;118;118;106;358;1366;1366;106;1279;106;106;199;193;254;106;157;175;249;106;106;106;144;106;106;106;106;133;127;133;199;199;106;106;133;199;127;133;199;,1;1;2;2;1;2;1;1;2;2;1;2;1;1;1;1;1;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1607311936,192.168.0.4,41733,192.168.0.255,15600,17,63,0,1,0,1607311936018;,63;,1;
1607311936,192.168.0.10,63300,137.110.0.69,443,17,106,0,1,0,1607311936243;,106;,1;
1607311936,192.168.0.10,56573,137.110.0.69,443,6,77,40,1,1,1607311936594;1607311936616;,77;40;,1;2;
1607311936,192.168.0.18,44016,239.255.255.250,1900,17,153,0,1,0,1607311936836;,153;,1;
1607311937,192.168.0.18,44016,239.255.255.250,1900,17,306,0,2,0,1607311937145;1607311937453;,153;153;,1;1;
1607311937,192.168.0.12,0,224.0.0.252,0,2,96,0,3,0,1607311937762;1607311937771;1607311937861;,32;32;32;,1;1;1;
1607311937,192.168.0.12,5353,224.0.0.251,5353,17,512,0,4,0,1607311937762;1607311937763;1607311937771;1607311937775;,67;189;67;189;,1;1;1;1;
1607311937,192.168.0.12,56743,224.0.0.252,5355,17,61,0,1,0,1607311937766;,61;,1;
1607311937,192.168.0.12,53759,224.0.0.252,5355,17,61,0,1,0,1607311937775;,61;,1;
1607311938,192.168.0.10,63300,137.110.0.69,443,17,127,138,1,1,1607311938279;1607311938308;,127;138;,1;2;
1607311938,192.168.0.21,0,224.0.0.252,0,2,64,0,2,0,1607311938579;1607311938596;,32;32;,1;1;
1607311938,192.168.0.21,5353,224.0.0.251,5353,17,512,0,4,0,1607311938579;1607311938585;1607311938596;1607311938600;,67;189;67;189;,1;1;1;1;
1607311938,FE80::4482:C85D:EAD4:BF52,5353,FF02::FB,5353,17,592,0,4,0,1607311938581;1607311938591;1607311938598;1607311938603;,87;209;87;209;,1;1;1;1;
1607311938,FE80::4482:C85D:EAD4:BF52,57515,FF02::1:3,5355,17,81,0,1,0,1607311938585;,81;,1;
1607311938,192.168.0.21,57515,224.0.0.252,5355,17,61,0,1,0,1607311938588;,61;,1;
1607311938,FE80::4482:C85D:EAD4:BF52,55221,FF02::1:3,5355,17,81,0,1,0,1607311938600;,81;,1;
1607311938,192.168.0.21,55221,224.0.0.252,5355,17,61,0,1,0,1607311938604;,61;,1;
1607311938,192.168.0.18,5353,224.0.0.251,5353,17,89,0,1,0,1607311938679;,89;,1;
1607311938,192.168.0.4,48928,239.255.255.250,15600,17,63,0,1,0,1607311938988;,63;,1;
1607311939,192.168.0.10,63300,137.110.0.69,443,17,2151,5719,8,12,1607311939273;1607311939297;1607311939337;1607311939551;1607311939551;1607311939551;1607311939577;1607311939577;1607311939577;1607311939577;1607311939617;1607311939685;1607311939688;1607311939688;1607311939688;1607311939688;1607311939688;1607311939689;1607311939690;1607311939725;,106;578;126;246;165;1071;126;126;126;165;126;219;1346;126;1346;948;126;507;165;126;,2;2;1;1;1;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;
1607311940,192.168.0.10,63300,137.110.0.69,443,17,1737,2211,7,9,1607311940018;1607311940018;1607311940018;1607311940043;1607311940044;1607311940044;1607311940044;1607311940084;1607311940089;1607311940090;1607311940090;1607311940090;1607311940091;1607311940091;1607311940092;1607311940121;,186;165;843;126;126;126;165;126;201;889;287;165;126;126;165;126;,1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;
1607311942,192.168.0.4,33060,192.168.0.255,15600,17,63,0,1,0,1607311942060;,63;,1;
1607311942,192.168.0.10,63300,137.110.0.69,443,17,1214,1058,5,7,1607311942560;1607311942560;1607311942587;1607311942587;1607311942587;1607311942618;1607311942618;1607311942619;1607311942619;1607311942619;1607311942619;1607311942648;,632;165;126;126;165;193;126;157;165;126;165;126;,1;1;2;2;2;2;1;2;2;1;1;2;
1607311944,192.168.0.10,63300,137.110.0.69,443,17,127,138,1,1,1607311944165;1607311944191;,127;138;,1;2;
1607311945,192.168.0.4,45520,239.255.255.250,15600,17,63,0,1,0,1607311945030;,63;,1;
1607311946,192.168.0.18,60156,239.255.255.250,1900,17,153,0,1,0,1607311946769;,153;,1;
1607311947,192.168.0.18,60156,239.255.255.250,1900,17,306,0,2,0,1607311947076;1607311947383;,153;153;,1;1;
1607311947,192.168.0.4,34412,192.168.0.255,15600,17,63,0,1,0,1607311947997;,63;,1;
1607311950,FE80::18A0:B99A:C173:7782,546,FF02::1:2,547,17,185,0,1,0,1607311950773;,185;,1;
1607311950,FE80::18A0:B99A:C173:7782,546,FE80::5A56:E8FF:FEEF:DF4F,547,17,0,136,0,1,1607311950776;,136;,2;
1607311950,192.168.0.1,0,224.0.0.1,0,2,60,0,2,0,1607311950968;1607311950968;,28;32;,1;1;
1607311950,192.168.1.1,0,224.0.0.1,0,2,60,0,2,0,1607311950969;1607311950972;,28;32;,1;1;
1607311950,192.168.2.1,0,224.0.0.1,0,2,60,0,2,0,1607311950972;1607311950974;,28;32;,1;1;
1607311950,192.168.3.1,0,224.0.0.1,0,2,60,0,2,0,1607311950974;1607311950974;,28;32;,1;1;
1607311950,192.168.4.1,0,224.0.0.1,0,2,60,0,2,0,1607311950977;1607311950977;,28;32;,1;1;
1607311950,192.168.5.1,0,224.0.0.1,0,2,60,0,2,0,1607311950977;1607311950980;,28;32;,1;1;
1607311950,192.168.6.1,0,224.0.0.1,0,2,28,0,1,0,1607311950980;,28;,1;
1607311951,192.168.0.4,34552,239.255.255.250,15600,17,63,0,1,0,1607311951071;,63;,1;
1607311951,192.168.0.4,0,224.0.0.251,0,2,32,0,1,0,1607311951071;,32;,1;
1607311951,192.168.0.18,0,224.0.0.251,0,2,32,0,1,0,1607311951173;,32;,1;
1607311951,192.168.0.4,0,239.255.255.250,0,2,32,0,1,0,1607311951173;,32;,1;
1607311951,192.168.0.10,63300,137.110.0.69,443,17,2112,0,15,0,1607311951280;1607311951291;1607311951292;1607311951292;1607311951293;1607311951293;1607311951294;1607311951296;1607311951311;1607311951312;1607311951313;1607311951313;1607311951314;1607311951314;1607311951743;,106;106;133;199;127;133;199;106;106;133;199;127;133;199;106;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1607311951,192.168.0.21,55226,239.255.255.250,1900,17,197,0,1,0,1607311951379;,197;,1;
1607311951,192.168.0.12,0,224.0.0.252,0,2,32,0,1,0,1607311951379;,32;,1;
1607311952,192.168.0.12,0,224.0.0.252,0,2,64,0,2,0,1607311952404;1607311952414;,32;32;,1;1;
1607311952,192.168.0.12,5353,224.0.0.251,5353,17,256,0,2,0,1607311952404;1607311952405;,67;189;,1;1;
1607311952,192.168.0.12,61067,224.0.0.252,5355,17,61,0,1,0,1607311952409;,61;,1;
1607311953,192.168.0.21,0,224.0.0.252,0,2,64,0,2,0,1607311953120;1607311953426;,32;32;,1;1;
1607311953,FE80::4482:C85D:EAD4:BF52,5353,FF02::FB,5353,17,383,0,3,0,1607311953120;1607311953129;1607311953136;,87;87;209;,1;1;1;
1607311953,192.168.0.21,5353,224.0.0.251,5353,17,445,0,3,0,1607311953121;1607311953129;1607311953132;,189;67;189;,1;1;1;
1607311953,FE80::4482:C85D:EAD4:BF52,63106,FF02::1:3,5355,17,81,0,1,0,1607311953124;,81;,1;
1607311953,192.168.0.21,63106,224.0.0.252,5355,17,61,0,1,0,1607311953124;,61;,1;
1607311953,FE80::4482:C85D:EAD4:BF52,61909,FF02::1:3,5355,17,81,0,1,0,1607311953132;,81;,1;
1607311953,192.168.0.21,61909,224.0.0.252,5355,17,61,0,1,0,1607311953136;,61;,1;
1607311954,192.168.0.4,44240,192.168.0.255,15600,17,63,0,1,0,1607311954039;,63;,1;
1607311954,192.168.0.12,55931,239.255.255.250,1900,17,197,0,1,0,1607311954859;,197;,1;
1607311955,192.168.0.1,1900,239.255.255.250,1900,17,1363,0,4,0,1607311955784;1607311955786;1607311955791;1607311955795;,368;313;304;378;,1;1;1;1;
1607311955,192.168.0.12,55931,239.255.255.250,1900,17,197,0,1,0,1607311955797;,197;,1;
1607311955,192.168.0.10,63300,137.110.0.69,443,17,126,578,1,1,1607311955806;1607311955846;,578;126;,2;1;
1607311956,192.168.0.10,63300,137.110.0.69,443,17,3758,6688,14,19,1607311956060;1607311956060;1607311956061;1607311956086;1607311956087;1607311956087;1607311956087;1607311956127;1607311956189;1607311956191;1607311956191;1607311956193;1607311956193;1607311956193;1607311956193;1607311956194;1607311956227;1607311956492;1607311956493;1607311956493;1607311956524;1607311956525;1607311956525;1607311956525;1607311956566;1607311956574;1607311956579;1607311956579;1607311956579;1607311956579;1607311956580;1607311956580;1607311956622;,242;165;1071;126;126;126;165;126;219;1346;126;1346;645;410;126;165;126;186;165;843;126;126;126;165;126;201;685;333;165;126;126;165;126;,1;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;2;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;
1607311956,192.168.0.18,44732,239.255.255.250,1900,17,153,0,1,0,1607311956807;,153;,1;
1607311956,192.168.0.12,55931,239.255.255.250,1900,17,197,0,1,0,1607311956807;,197;,1;
1607311957,192.168.0.4,43471,239.255.255.250,15600,17,63,0,1,0,1607311957010;,63;,1;
1607311957,192.168.0.18,44732,239.255.255.250,1900,17,306,0,2,0,1607311957112;1607311957421;,153;153;,1;1;
1607311957,192.168.0.12,55931,239.255.255.250,1900,17,197,0,1,0,1607311957831;,197;,1;
1607311958,192.168.0.10,63300,137.110.0.69,443,17,28583,573379,215,427,1607311958108;1607311958108;1607311958154;1607311958155;1607311958156;1607311958156;1607311958156;1607311958157;1607311958157;1607311958157;1607311958157;1607311958157;1607311958157;1607311958157;1607311958158;1607311958158;1607311958158;1607311958158;1607311958158;1607311958158;1607311958158;1607311958158;1607311958158;1607311958159;1607311958159;1607311958159;1607311958159;1607311958162;1607311958162;1607311958162;1607311958162;1607311958162;1607311958162;1607311958162;1607311958162;1607311958163;1607311958163;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958164;1607311958165;1607311958165;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958166;1607311958167;1607311958167;1607311958167;1607311958167;1607311958167;1607311958167;1607311958168;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958169;1607311958170;1607311958170;1607311958170;1607311958170;1607311958171;1607311958171;1607311958171;1607311958171;1607311958171;1607311958171;1607311958171;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958172;1607311958173;1607311958173;1607311958173;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958175;1607311958176;1607311958176;1607311958176;1607311958176;1607311958176;1607311958177;1607311958177;1607311958177;1607311958177;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958178;1607311958179;1607311958179;1607311958179;1607311958179;1607311958179;1607311958179;1607311958179;1607311958180;1607311958180;1607311958180;1607311958180;1607311958180;1607311958180;1607311958180;1607311958180;1607311958180;1607311958180;1607311958181;1607311958181;1607311958181;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958182;1607311958183;1607311958183;1607311958183;1607311958183;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958184;1607311958185;1607311958185;1607311958185;1607311958185;1607311958185;1607311958185;1607311958185;1607311958185;1607311958185;1607311958185;1607311958186;1607311958186;1607311958186;1607311958186;1607311958186;1607311958186;1607311958186;1607311958186;1607311958187;1607311958187;1607311958188;1607311958188;1607311958188;1607311958188;1607311958189;1607311958189;1607311958189;1607311958189;1607311958189;1607311958190;1607311958190;1607311958190;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958191;1607311958192;1607311958192;1607311958192;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958193;1607311958194;1607311958194;1607311958194;1607311958194;1607311958195;1607311958195;1607311958196;1607311958196;1607311958196;1607311958196;1607311958196;1607311958196;1607311958196;1607311958197;1607311958197;1607311958197;1607311958198;1607311958198;1607311958198;1607311958198;1607311958198;1607311958198;1607311958198;1607311958198;1607311958198;1607311958198;1607311958198;1607311958199;1607311958199;1607311958199;1607311958199;1607311958200;1607311958200;1607311958200;1607311958200;1607311958200;1607311958200;1607311958201;1607311958201;1607311958202;1607311958202;1607311958202;1607311958202;1607311958202;1607311958202;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958204;1607311958205;1607311958205;1607311958205;1607311958207;1607311958207;1607311958207;1607311958207;1607311958208;1607311958208;1607311958211;1607311958211;1607311958211;1607311958211;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958214;1607311958215;1607311958215;1607311958216;1607311958216;1607311958216;1607311958216;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958217;1607311958218;1607311958218;1607311958218;1607311958218;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958219;1607311958220;1607311958220;1607311958220;1607311958220;1607311958220;1607311958220;1607311958220;1607311958220;1607311958220;1607311958221;1607311958221;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958223;1607311958224;1607311958224;1607311958225;1607311958225;1607311958225;1607311958225;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958227;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958228;1607311958229;1607311958229;1607311958229;1607311958229;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958230;1607311958231;1607311958231;1607311958231;1607311958232;1607311958232;1607311958232;1607311958233;1607311958233;1607311958233;1607311958233;1607311958233;1607311958233;1607311958233;1607311958233;1607311958234;1607311958234;1607311958235;1607311958235;1607311958241;1607311958241;1607311958241;1607311958241;1607311958241;1607311958241;1607311958241;1607311958241;1607311958242;1607311958242;1607311958242;1607311958242;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958243;1607311958244;1607311958244;1607311958245;1607311958245;1607311958246;1607311958246;1607311958246;1607311958246;1607311958246;1607311958246;1607311958246;1607311958246;1607311958246;1607311958246;1607311958246;1607311958247;1607311958247;1607311958247;1607311958247;1607311958247;1607311958247;1607311958247;1607311958247;1607311958247;1607311958247;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958248;1607311958249;1607311958249;1607311958249;1607311958249;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958250;1607311958251;1607311958251;1607311958251;1607311958251;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958252;1607311958253;1607311958253;1607311958253;1607311958253;1607311958254;1607311958254;,1366;379;126;1346;1346;1346;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;126;126;126;1346;1346;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;1346;1346;1346;1346;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;126;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;126;126;1346;1346;1346;1346;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;126;126;1346;1346;1346;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;1346;126;1346;1346;1346;1346;1346;1346;1346;1346;1203;126;126;126;126;126;126;126;,1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;
1607311958,192.168.0.12,57621,192.168.0.255,57621,17,72,0,1,0,1607311958341;,72;,1;
1607311958,192.168.0.18,5353,224.0.0.251,5353,17,89,0,1,0,1607311958650;,89;,1;
1607311959,192.168.0.10,63300,137.110.0.69,443,17,107,118,1,1,1607311959623;1607311959812;,107;118;,1;2;
1607311959,192.168.0.4,41091,192.168.0.255,15600,17,63,0,1,0,1607311959980;,63;,1;
1607311960,192.168.0.21,137,192.168.0.255,137,17,156,0,2,0,1607311960185;1607311960900;,78;78;,1;1;
1607311960,FE80::4482:C85D:EAD4:BF52,5353,FF02::FB,5353,17,152,0,2,0,1607311960185;1607311960188;,76;76;,1;1;
1607311960,192.168.0.21,5353,224.0.0.251,5353,17,56,0,1,0,1607311960188;,56;,1;
1607311960,FE80::4482:C85D:EAD4:BF52,56914,FF02::1:3,5355,17,140,0,2,0,1607311960190;1607311960594;,70;70;,1;1;
1607311960,FE80::4482:C85D:EAD4:BF52,55198,FF02::1:3,5355,17,140,0,2,0,1607311960190;1607311960594;,70;70;,1;1;
1607311960,192.168.0.21,56914,224.0.0.252,5355,17,50,0,1,0,1607311960595;,50;,1;
1607311960,192.168.0.21,55198,224.0.0.252,5355,17,50,0,1,0,1607311960596;,50;,1;
1607311961,192.168.0.21,5353,224.0.0.251,5353,17,112,0,2,0,1607311961207;1607311961211;,56;56;,1;1;
1607311961,FE80::4482:C85D:EAD4:BF52,5353,FF02::FB,5353,17,152,0,2,0,1607311961208;1607311961211;,76;76;,1;1;
1607311961,192.168.0.10,63300,137.110.0.69,443,17,127,138,1,1,1607311961609;1607311961672;,127;138;,1;2;
1607311961,192.168.0.21,57621,192.168.0.255,57621,17,72,0,1,0,1607311961618;,72;,1;
1607311961,192.168.0.21,137,192.168.0.255,137,17,78,0,1,0,1607311961719;,78;,1;
