Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1612328927,192.168.1.204,61362,137.110.0.69,443,17,1530,0,2,0,1612328927462;1612328927462;,1366;164;,1;1;
1612328929,192.168.1.204,61362,137.110.0.69,443,17,21651,77171,85,81,1612328929407;1612328929407;1612328929438;1612328929438;1612328929509;1612328929509;1612328929509;1612328929509;1612328929509;1612328929509;1612328929521;1612328929541;1612328929542;1612328929542;1612328929564;1612328929564;1612328929564;1612328929564;1612328929564;1612328929565;1612328929588;1612328929588;1612328929588;1612328929588;1612328929589;1612328929589;1612328929596;1612328929597;1612328929597;1612328929597;1612328929620;1612328929620;1612328929620;1612328929620;1612328929620;1612328929620;1612328929776;1612328929776;1612328929776;1612328929777;1612328929777;1612328929777;1612328929777;1612328929778;1612328929778;1612328929780;1612328929780;1612328929780;1612328929780;1612328929780;1612328929781;1612328929781;1612328929781;1612328929781;1612328929782;1612328929782;1612328929782;1612328929782;1612328929783;1612328929783;1612328929783;1612328929784;1612328929784;1612328929784;1612328929785;1612328929786;1612328929786;1612328929786;1612328929787;1612328929787;1612328929788;1612328929788;1612328929789;1612328929789;1612328929789;1612328929792;1612328929792;1612328929799;1612328929799;1612328929799;1612328929799;1612328929799;1612328929806;1612328929806;1612328929806;1612328929806;1612328929807;1612328929807;1612328929807;1612328929808;1612328929808;1612328929809;1612328929809;1612328929810;1612328929811;1612328929811;1612328929811;1612328929813;1612328929813;1612328929813;1612328929813;1612328929814;1612328929814;1612328929815;1612328929816;1612328929816;1612328929816;1612328929816;1612328929817;1612328929817;1612328929817;1612328929817;1612328929817;1612328929881;1612328929889;1612328929891;1612328929891;1612328929891;1612328929891;1612328929902;1612328929911;1612328929918;1612328929918;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929921;1612328929922;1612328929922;1612328929922;1612328929922;1612328929922;1612328929922;1612328929922;1612328929923;1612328929923;1612328929923;1612328929923;1612328929923;1612328929923;1612328929924;1612328929938;1612328929938;1612328929938;1612328929938;1612328929938;1612328929947;1612328929949;1612328929949;1612328929949;1612328929950;1612328929959;1612328929972;1612328929972;1612328929979;1612328929979;,1366;732;118;118;753;198;232;118;118;118;144;444;130;130;126;126;118;118;654;654;118;118;321;321;118;118;182;182;837;843;118;118;709;709;118;118;1366;1366;1366;118;118;118;118;781;118;1366;1366;118;118;118;1366;1366;118;118;118;1263;1366;1366;118;118;118;1366;1366;118;118;1366;1366;118;1366;1366;118;118;1366;1366;118;1366;118;1366;1366;1366;118;118;1366;1366;1366;118;118;1366;1366;118;118;1366;1366;118;1366;1366;118;1366;1366;118;118;1366;1366;118;1366;1366;118;118;1366;1366;410;118;118;976;603;1366;574;1366;462;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1281;318;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;187;149;157;118;157;764;187;149;118;118;144;118;118;1366;585;,1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;2;2;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;2;2;1;2;2;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;2;2;1;1;2;2;1;2;2;1;2;2;1;1;2;2;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;2;1;1;
1612328929,FE80::A608:F5FF:FE6C:3BA6,0,FF02::1,0,58,96,0,1,0,1612328929832;,96;,1;
1612328930,192.168.1.204,61362,137.110.0.69,443,17,58622,940076,339,728,1612328930001;1612328930002;1612328930006;1612328930006;1612328930006;1612328930006;1612328930007;1612328930007;1612328930007;1612328930035;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930049;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930050;1612328930051;1612328930051;1612328930052;1612328930052;1612328930052;1612328930052;1612328930052;1612328930052;1612328930052;1612328930052;1612328930053;1612328930053;1612328930053;1612328930053;1612328930053;1612328930054;1612328930054;1612328930054;1612328930054;1612328930055;1612328930055;1612328930055;1612328930055;1612328930055;1612328930055;1612328930055;1612328930055;1612328930055;1612328930056;1612328930056;1612328930056;1612328930056;1612328930056;1612328930057;1612328930057;1612328930059;1612328930059;1612328930059;1612328930059;1612328930059;1612328930059;1612328930059;1612328930059;1612328930059;1612328930059;1612328930060;1612328930060;1612328930060;1612328930060;1612328930060;1612328930060;1612328930060;1612328930060;1612328930060;1612328930061;1612328930061;1612328930061;1612328930061;1612328930061;1612328930062;1612328930073;1612328930073;1612328930074;1612328930091;1612328930091;1612328930146;1612328930148;1612328930148;1612328930148;1612328930148;1612328930148;1612328930148;1612328930154;1612328930154;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930175;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930176;1612328930177;1612328930177;1612328930177;1612328930178;1612328930178;1612328930178;1612328930178;1612328930178;1612328930178;1612328930178;1612328930178;1612328930179;1612328930179;1612328930186;1612328930187;1612328930214;1612328930225;1612328930225;1612328930225;1612328930226;1612328930226;1612328930227;1612328930227;1612328930227;1612328930227;1612328930227;1612328930227;1612328930227;1612328930227;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930303;1612328930304;1612328930304;1612328930304;1612328930304;1612328930304;1612328930304;1612328930304;1612328930304;1612328930304;1612328930305;1612328930305;1612328930305;1612328930305;1612328930305;1612328930306;1612328930306;1612328930306;1612328930306;1612328930306;1612328930306;1612328930306;1612328930307;1612328930307;1612328930312;1612328930312;1612328930342;1612328930352;1612328930352;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930429;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930430;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930431;1612328930432;1612328930432;1612328930432;1612328930432;1612328930432;1612328930433;1612328930433;1612328930433;1612328930433;1612328930433;1612328930433;1612328930434;1612328930434;1612328930434;1612328930440;1612328930440;1612328930469;1612328930506;1612328930506;1612328930529;1612328930529;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930556;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930557;1612328930559;1612328930559;1612328930559;1612328930560;1612328930560;1612328930561;1612328930562;1612328930562;1612328930562;1612328930563;1612328930563;1612328930563;1612328930563;1612328930586;1612328930586;1612328930597;1612328930613;1612328930655;1612328930655;1612328930655;1612328930655;1612328930656;1612328930656;1612328930656;1612328930678;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930683;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930684;1612328930685;1612328930685;1612328930685;1612328930686;1612328930686;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930687;1612328930688;1612328930688;1612328930688;1612328930688;1612328930689;1612328930689;1612328930689;1612328930690;1612328930690;1612328930692;1612328930692;1612328930693;1612328930693;1612328930704;1612328930704;1612328930705;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930720;1612328930721;1612328930721;1612328930721;1612328930721;1612328930721;1612328930721;1612328930721;1612328930721;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930722;1612328930723;1612328930723;1612328930723;1612328930724;1612328930724;1612328930724;1612328930724;1612328930724;1612328930724;1612328930724;1612328930724;1612328930724;1612328930724;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930725;1612328930726;1612328930726;1612328930726;1612328930726;1612328930726;1612328930727;1612328930727;1612328930727;1612328930727;1612328930727;1612328930727;1612328930727;1612328930727;1612328930727;1612328930743;1612328930743;1612328930766;1612328930766;1612328930767;1612328930768;1612328930826;1612328930828;1612328930828;1612328930828;1612328930828;1612328930830;1612328930830;1612328930830;1612328930830;1612328930861;1612328930861;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930863;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930864;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930865;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930866;1612328930867;1612328930867;1612328930867;1612328930867;1612328930867;1612328930867;1612328930868;1612328930868;1612328930868;1612328930868;1612328930868;1612328930868;1612328930868;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930869;1612328930870;1612328930870;1612328930870;1612328930870;1612328930870;1612328930870;1612328930870;1612328930870;1612328930870;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930871;1612328930872;1612328930872;1612328930872;1612328930872;1612328930872;1612328930872;1612328930872;1612328930872;1612328930877;1612328930877;1612328930877;1612328930877;1612328930877;1612328930878;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930894;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930895;1612328930896;1612328930896;1612328930896;1612328930902;1612328930902;1612328930928;1612328930932;1612328930932;1612328930932;1612328930932;1612328930932;1612328930936;1612328930936;1612328930936;1612328930937;1612328930974;1612328930974;1612328930974;1612328930974;1612328930974;1612328930974;1612328930974;1612328930974;1612328930974;1612328930974;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930975;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930977;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930978;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930979;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930980;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930981;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930982;1612328930983;1612328930983;1612328930983;1612328930983;1612328930983;1612328930983;1612328930983;,444;130;185;149;157;118;118;157;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;716;118;118;118;1366;1366;1366;118;118;118;118;118;118;1024;1366;118;118;118;118;118;118;118;1366;1366;118;118;118;118;118;118;1366;1366;1366;118;118;1366;473;1366;295;1366;1366;1366;1095;118;118;118;118;1366;1154;1366;1185;1366;1366;1366;966;118;118;118;118;118;118;157;126;118;635;118;118;118;1366;1366;1137;118;118;118;182;1144;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;686;118;118;118;118;118;118;118;118;118;118;118;118;118;1366;473;118;118;1366;1366;118;118;1366;1366;1331;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1030;118;118;118;118;118;118;118;118;118;118;118;118;118;118;1366;473;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;686;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;1366;588;118;746;321;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;741;118;118;118;118;118;118;185;149;157;118;118;118;157;1366;588;118;118;481;149;157;118;118;118;157;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1048;118;118;118;118;118;118;118;118;118;118;118;118;118;118;1366;476;136;136;130;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;1366;1366;1366;1366;1366;1366;577;589;1366;1366;1366;118;118;118;118;118;1366;1366;1366;1366;1366;217;118;118;118;1366;588;126;118;635;118;118;1366;1366;118;118;1366;1366;118;118;1366;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;118;118;182;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;118;118;118;118;118;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;118;118;118;118;118;164;161;153;1246;1014;149;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;912;118;118;118;118;118;118;1366;476;118;389;451;118;118;149;118;149;118;118;1366;1366;1366;1366;1366;1366;1366;1366;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;118;118;118;118;118;118;118;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;685;118;118;118;118;118;118;118;,2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2;2;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;
1612328930,192.168.1.65,5353,224.0.0.251,5353,17,177,0,1,0,1612328930038;,177;,1;
1612328930,FE80::803:56D2:8EC:DF2B,5353,FF02::FB,5353,17,197,0,1,0,1612328930038;,197;,1;
