Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1610496630,192.168.1.192,53659,137.110.0.69,443,6,840,839,4,5,1610496630012;1610496630030;1610496630033;1610496630074;1610496630152;1610496630152;1610496630152;1610496630153;1610496630172;,643;40;117;40;473;169;40;117;40;,1;2;2;1;2;2;1;1;2;
1610496633,FE80::A608:F5FF:FE6C:3BA6,0,FF02::1,0,58,96,0,1,0,1610496633544;,96;,1;
1610496633,192.168.1.192,53659,137.110.0.69,443,6,40,117,1,1,1610496633694;1610496633744;,117;40;,2;1;
1610496636,192.168.1.192,53659,137.110.0.69,443,6,1830,5396,13,15,1610496636524;1610496636563;1610496636628;1610496636630;1610496636630;1610496636641;1610496636642;1610496636660;1610496636660;1610496636876;1610496636905;1610496636910;1610496636916;1610496636916;1610496636916;1610496636935;1610496636935;1610496636936;1610496636937;1610496636952;1610496636958;1610496636988;1610496636992;1610496636992;1610496636992;1610496636992;1610496636993;1610496636997;,137;137;40;601;40;129;117;40;40;303;40;581;117;40;117;129;117;293;40;40;40;117;1377;1377;817;40;117;243;,1;1;2;2;1;1;1;2;2;1;2;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;
1610496637,192.168.1.192,53659,137.110.0.69,443,6,1505,1256,5,11,1610496637009;1610496637014;1610496637044;1610496637051;1610496637068;1610496637099;1610496637100;1610496637118;1610496637148;1610496637149;1610496637166;1610496637196;1610496637197;1610496637215;1610496637301;1610496637318;,40;40;375;404;40;171;588;40;313;117;40;117;117;40;279;40;,2;2;2;1;2;2;1;2;2;1;2;2;1;2;1;2;
1610496638,192.168.1.192,53659,137.110.0.69,443,6,279,40,1,1,1610496638306;1610496638324;,279;40;,1;2;
1610496639,192.168.1.192,53659,137.110.0.69,443,6,89171,31659,119,156,1610496639073;1610496639094;1610496639117;1610496639137;1610496639142;1610496639143;1610496639160;1610496639164;1610496639164;1610496639164;1610496639180;1610496639182;1610496639182;1610496639183;1610496639183;1610496639186;1610496639186;1610496639189;1610496639189;1610496639189;1610496639189;1610496639190;1610496639190;1610496639190;1610496639190;1610496639193;1610496639196;1610496639206;1610496639206;1610496639212;1610496639212;1610496639215;1610496639217;1610496639217;1610496639218;1610496639218;1610496639236;1610496639236;1610496639239;1610496639239;1610496639239;1610496639255;1610496639258;1610496639259;1610496639278;1610496639278;1610496639278;1610496639278;1610496639278;1610496639278;1610496639279;1610496639281;1610496639301;1610496639302;1610496639303;1610496639303;1610496639304;1610496639306;1610496639310;1610496639310;1610496639311;1610496639317;1610496639322;1610496639326;1610496639327;1610496639330;1610496639331;1610496639333;1610496639333;1610496639336;1610496639350;1610496639350;1610496639359;1610496639363;1610496639363;1610496639364;1610496639367;1610496639367;1610496639367;1610496639388;1610496639388;1610496639388;1610496639388;1610496639391;1610496639391;1610496639391;1610496639392;1610496639392;1610496639394;1610496639400;1610496639401;1610496639409;1610496639410;1610496639411;1610496639417;1610496639417;1610496639417;1610496639417;1610496639417;1610496639417;1610496639418;1610496639423;1610496639430;1610496639435;1610496639436;1610496639444;1610496639477;1610496639477;1610496639477;1610496639478;1610496639503;1610496639503;1610496639561;1610496639561;1610496639561;1610496639562;1610496639563;1610496639563;1610496639563;1610496639563;1610496639564;1610496639564;1610496639570;1610496639586;1610496639586;1610496639586;1610496639590;1610496639644;1610496639645;1610496639645;1610496639645;1610496639645;1610496639645;1610496639646;1610496639646;1610496639646;1610496639646;1610496639646;1610496639665;1610496639666;1610496639666;1610496639666;1610496639666;1610496639666;1610496639667;1610496639668;1610496639668;1610496639668;1610496639719;1610496639719;1610496639719;1610496639719;1610496639721;1610496639721;1610496639721;1610496639721;1610496639721;1610496639721;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639722;1610496639725;1610496639739;1610496639739;1610496639739;1610496639745;1610496639745;1610496639745;1610496639746;1610496639746;1610496639746;1610496639747;1610496639747;1610496639747;1610496639748;1610496639748;1610496639748;1610496639748;1610496639748;1610496639752;1610496639752;1610496639752;1610496639793;1610496639793;1610496639794;1610496639794;1610496639794;1610496639799;1610496639799;1610496639800;1610496639800;1610496639800;1610496639800;1610496639800;1610496639800;1610496639800;1610496639802;1610496639802;1610496639802;1610496639802;1610496639802;1610496639803;1610496639803;1610496639803;1610496639803;1610496639803;1610496639803;1610496639803;1610496639803;1610496639803;1610496639803;1610496639805;1610496639816;1610496639816;1610496639817;1610496639817;1610496639817;1610496639817;1610496639823;1610496639823;1610496639826;1610496639826;1610496639826;1610496639826;1610496639826;1610496639827;1610496639827;1610496639827;1610496639827;1610496639827;1610496639827;1610496639827;1610496639827;1610496639827;1610496639828;1610496639828;1610496639828;1610496639828;1610496639828;1610496639837;1610496639837;1610496639838;1610496639838;1610496639842;1610496639845;1610496639848;1610496639870;1610496639870;1610496639876;1610496639876;1610496639878;1610496639878;1610496639879;1610496639882;1610496639882;1610496639894;1610496639894;1610496639894;1610496639899;1610496639904;1610496639904;1610496639944;1610496639961;,150;40;150;40;539;129;40;129;117;311;173;40;40;462;40;117;40;1377;1377;5388;1301;40;117;117;117;275;40;40;40;40;40;117;443;40;1377;182;40;40;117;117;40;152;136;133;40;423;40;40;195;40;132;129;40;207;155;133;127;40;129;117;712;279;40;40;40;40;40;117;40;40;173;40;853;329;40;168;181;209;424;40;40;40;40;697;148;40;117;148;117;589;129;117;40;40;381;40;148;40;117;156;156;40;40;40;40;117;129;40;117;329;40;40;1377;2714;40;117;1377;1377;902;40;117;117;243;40;40;40;40;168;686;1377;1377;1377;1377;1377;1377;1377;1377;1377;40;40;40;40;40;40;40;40;40;40;117;1377;1377;1377;117;117;40;1377;117;117;1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;127;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;117;1377;1377;1377;1377;117;1377;1377;1377;1377;1377;1377;1377;1377;117;1377;1377;117;271;1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;117;40;1500;40;40;40;4420;40;1534;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;117;40;40;194;40;271;40;194;40;117;271;40;117;117;40;117;473;40;117;40;,1;2;1;2;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;1;1;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;2;2;1;2;2;1;1;2;
1610496640,192.168.1.192,53659,137.110.0.69,443,6,973,518,6,8,1610496640053;1610496640072;1610496640194;1610496640218;1610496640250;1610496640271;1610496640289;1610496640318;1610496640318;1610496640336;1610496640337;1610496640814;1610496640837;1610496640988;,155;40;118;40;129;133;40;279;133;40;40;155;40;149;,1;2;1;2;2;1;2;1;1;2;2;1;2;2;
1610496641,192.168.1.192,53659,137.110.0.69,443,6,5391,3090,19,25,1610496641033;1610496641033;1610496641053;1610496641581;1610496641582;1610496641582;1610496641582;1610496641582;1610496641600;1610496641600;1610496641718;1610496641736;1610496641737;1610496641738;1610496641755;1610496641758;1610496641758;1610496641759;1610496641776;1610496641776;1610496641779;1610496641804;1610496641805;1610496641807;1610496641807;1610496641808;1610496641808;1610496641808;1610496641828;1610496641829;1610496641829;1610496641831;1610496641832;1610496641832;1610496641832;1610496641832;1610496641832;1610496641833;1610496641833;1610496641834;1610496641854;1610496641855;1610496641863;1610496641863;,40;117;40;163;117;148;40;117;40;40;138;40;448;129;40;129;117;698;40;40;117;329;40;181;209;1377;1206;520;40;40;40;40;40;117;697;148;40;117;148;117;40;40;117;40;,1;1;2;2;1;2;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;
1610496642,192.168.1.192,53659,137.110.0.69,443,6,7135,10603,30,42,1610496642172;1610496642175;1610496642191;1610496642195;1610496642199;1610496642201;1610496642201;1610496642202;1610496642227;1610496642227;1610496642279;1610496642279;1610496642292;1610496642292;1610496642292;1610496642292;1610496642293;1610496642293;1610496642295;1610496642296;1610496642296;1610496642304;1610496642311;1610496642312;1610496642315;1610496642317;1610496642318;1610496642356;1610496642386;1610496642389;1610496642389;1610496642389;1610496642389;1610496642390;1610496642390;1610496642392;1610496642392;1610496642392;1610496642409;1610496642409;1610496642416;1610496642417;1610496642417;1610496642485;1610496642485;1610496642485;1610496642485;1610496642486;1610496642486;1610496642486;1610496642488;1610496642488;1610496642488;1610496642489;1610496642489;1610496642490;1610496642490;1610496642490;1610496642503;1610496642503;1610496642509;1610496642509;1610496642509;1610496642509;1610496642509;1610496642509;1610496642579;1610496642581;1610496642581;1610496642581;1610496642581;1610496642610;,146;153;40;117;40;613;40;129;142;40;40;117;395;181;156;40;117;156;129;117;648;40;40;40;117;40;40;40;117;1377;4051;361;40;117;117;243;216;488;40;40;40;40;40;117;391;195;40;117;155;419;155;40;117;159;287;1377;1377;345;40;40;40;40;40;40;40;40;117;418;155;40;117;40;,1;1;2;2;2;2;1;1;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;
1610496643,192.168.1.192,53659,137.110.0.69,443,6,7070,28809,38,58,1610496643601;1610496643603;1610496643620;1610496643622;1610496643623;1610496643624;1610496643626;1610496643641;1610496643644;1610496643644;1610496643644;1610496643645;1610496643673;1610496643673;1610496643676;1610496643702;1610496643702;1610496643704;1610496643705;1610496643705;1610496643705;1610496643728;1610496643728;1610496643731;1610496643734;1610496643734;1610496643734;1610496643734;1610496643734;1610496643735;1610496643735;1610496643735;1610496643735;1610496643738;1610496643738;1610496643738;1610496643741;1610496643741;1610496643741;1610496643742;1610496643742;1610496643745;1610496643745;1610496643745;1610496643745;1610496643745;1610496643745;1610496643746;1610496643747;1610496643747;1610496643747;1610496643748;1610496643748;1610496643749;1610496643749;1610496643749;1610496643749;1610496643749;1610496643749;1610496643749;1610496643749;1610496643749;1610496643750;1610496643750;1610496643750;1610496643751;1610496643751;1610496643751;1610496643752;1610496643752;1610496643753;1610496643756;1610496643758;1610496643759;1610496643759;1610496643765;1610496643765;1610496643766;1610496643774;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643787;1610496643989;,138;118;40;448;40;129;129;40;129;40;117;698;40;40;117;329;40;181;209;1377;1333;40;40;40;40;697;148;40;117;148;117;433;40;1377;40;117;1377;1377;40;117;117;1377;2714;1377;1377;1377;40;117;117;117;117;117;117;1377;1377;1377;1377;1377;1377;1377;1377;40;117;117;117;117;117;117;117;117;40;1330;156;40;40;40;40;117;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;117;40;169;,1;1;2;2;2;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;
1610496644,192.168.1.192,53659,137.110.0.69,443,6,1531,1235,10,13,1610496644039;1610496644039;1610496644056;1610496644191;1610496644191;1610496644211;1610496644212;1610496644215;1610496644215;1610496644215;1610496644215;1610496644245;1610496644245;1610496644245;1610496644245;1610496644246;1610496644246;1610496644247;1610496644262;1610496644268;1610496644269;1610496644276;1610496644321;,40;117;40;708;156;40;40;117;117;156;40;184;148;156;40;117;117;156;40;40;40;117;40;,1;1;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;2;2;1;
1610496649,192.168.1.192,53659,137.110.0.69,443,6,330,293,3,4,1610496649167;1610496649213;1610496649373;1610496649417;1610496649417;1610496649436;1610496649436;,173;40;173;117;40;40;40;,1;2;2;1;1;2;2;
1610496651,192.168.1.192,53659,137.110.0.69,443,6,1840,0,2,0,1610496651999;1610496651999;,1377;463;,1;1;
